device_id,phone_brand,device_model
-1523216416419082452,小米,红米1S
4690489627814179057,小米,红米2
5160886383321338782,OPPO,R1C
-321292267541402102,小米,红米
-5310847892027456828,三星,W2013
-3699580530341630333,华为,荣耀3C
-125258551693040103,小米,小米note
8096420021788624475,vivo,Y627
8352592309255706786,联想,S720
1287824946874892010,三星,Galaxy S3
-5829370316968455537,魅族,MX5
-3321997082618397039,中兴,Blade S6
9137701107329980651,酷派,7296
7580975509236246695,魅族,魅蓝NOTE
-4334546177846303454,小米,MI 1S
9121517586215705608,三星,Galaxy S6 Edge
-6852673419957132386,小米,MI 4
-1184791287375312215,小米,MI 4
-2818122324019359315,HTC,X920e
5569866680619424918,小米,MI 2C
1001402531824097977,华为,荣耀6 Plus
8247665291964625323,华为,荣耀3C
4796496229862321625,HTC,T329t
2787035520527447527,华为,麦芒4
8342123775226958987,OPPO,A31
1030425454780036148,魅族,魅蓝2
9204941091162023293,vivo,Y23L
5366903085913091538,小米,红米Note2
-4155343513286940253,OPPO,R827T
-3814956763625961329,联想,VIBE X2
-2432907744131454500,vivo,Y20T
94736771087885062,小米,MI 4
2115961289860376100,vivo,Y27
8620493160637947481,小米,红米
7644545674400435053,华为,荣耀6 Plus
-6299656476738339565,TCL,P301M
4711881704747527568,梦米,P6
-1417976167028675265,vivo,X3L
-8773145353579250837,爱派尔,iPh-800
4240232285457020963,魅族,PRO5
2822029879519481481,小米,小米note
1335326593315518954,魅族,M032
4759138418702612320,小米,红米note
-7189381599207435252,小米,红米Note2
7430743708779668824,小米,红米2
-1162139060239577786,三星,Galaxy Win
-4707653926858695795,华为,Y220T
6984372269594428058,金立,ELIFE S5.5
7030716039548744571,vivo,Y23L
-3216205778331658649,小米,MI 2S
-1214755206449440447,摩托罗拉,Moto X
-5255672713312688487,魅族,MX4 Pro
-3355485325376373000,魅族,MX5
-8621052269827354314,华为,荣耀7
-7079499512921519271,三星,Galaxy A8
6745775757854292280,小米,红米2
2665688834787848916,OPPO,R7 Plus
8810357215316778994,中兴,U930
494222233118117751,三星,Galaxy Note 2
-8770745085378895856,vivo,Y923
3750096294858511612,ZUK,Z1
4958145202500322505,小米,红米note
-1925617126402006272,OPPO,R2010
-4179247802407391584,华为,Ascend P7
1306769604111429186,OPPO,Find 7
8414905320824955874,华为,荣耀X2
5550879479909723762,中国移动,A1
3403108846641353342,华为,Mate 7
-7398590038826034814,小米,红米Note2
-3523589182022179805,乐视,超级手机1
7161991486248267976,魅族,魅蓝Note 2
7379454747508541519,vivo,X5Pro
-3207662777651411965,小米,小米4C
7345054258150690978,vivo,Y37
-8552799837364404030,华为,荣耀6 Plus
-1198773809777370756,小米,MI 2S
-2738890922677177997,华为,荣耀7
2565095188419969039,魅族,MX4
-2032661200441351809,魅族,MX5
-3414748767278266889,金立,S7
5102740106981205700,三星,Galaxy S2
-1594385404853531289,三星,G3818
4916270212820228355,魅族,MX3
9029165875320509765,小米,MI 2A
-4876550882105757261,小米,红米Note2
5522487531661064057,小米,红米2A
6581332672371822272,vivo,Y23L
-8047215535252656164,OPPO,R7
-3215531379883936782,魅族,魅蓝NOTE
-6977452975440606476,华为,荣耀畅玩4X
-6757879075087890366,三星,Galaxy Ace 2
2813508883250236693,魅族,魅蓝NOTE
-6737857278344895922,酷派,锋尚Pro
-3710207796108605820,ZUK,Z1
-4359752549882079576,魅族,魅蓝NOTE
9025331723703371184,ZUK,Z1
5072304963346290112,三星,Galaxy Style DUOS
5180997668910671083,华为,C8816
5990632160499332228,魅族,MX4
-2424245518966209135,小米,红米note
3259178716324167675,三星,Galaxy S3 Neo+
4608241502940049302,美图,2
8312555717368946823,OPPO,A31
-4714202333193684747,三星,Galaxy Note 3
7615027487034904029,中兴,Q505T
6458693898619662234,vivo,X5V
1432262248616745802,三星,Galaxy Grand Prime
-2871960808540427245,vivo,Y27
6120508556516976524,小米,红米Note2
-7584561236197349007,三星,Galaxy Note 3
-6235748275032283113,三星,Galaxy S4
-3580301848123644113,魅族,魅蓝NOTE
-1945304771837460514,华为,Mate S
-5962727454091444691,金立,GN9002
4415372641842247682,三星,Galaxy S5
-6258094641989315916,努比亚,Z9 mini
-1855465093472047040,vivo,Xplay
-584461554791124192,小米,小米note
-8075844572706306961,OPPO,A31
1105314560464540165,OPPO,R823T
3880219028344035155,华为,Y511-T00
-1094192720883319863,华为,荣耀畅玩5
-1253934760842768690,魅族,MX3
3276590342047475146,OPPO,R7s
1234186423312972006,vivo,Xplay3S
-2518971297846650737,OPPO,R7
-6475114656378373588,三星,Galaxy Core Mini
-3072837350664925091,小米,红米note
4333474212244909105,HTC,Butterfly
-3640663926082818345,OPPO,R1C
3810512312843259623,OPPO,R827T
1168081128150861443,华为,麦芒4
7524273646671296005,vivo,X5SL
1293914166175290202,华为,荣耀7i
8257173313016543228,三星,Galaxy Note 3
-985376340770442016,华为,Y635-TL00
-3925678886511322235,华为,Mate 7
-4090639070783251717,华为,荣耀6
1724241796633011025,三星,Galaxy Note 3
4939415077808336451,努比亚,Z5S Mini
-1700346085932197526,华为,荣耀7
7514478912941765631,索尼,Xperia Z3+ Dual
-1278413302535663711,魅族,魅蓝NOTE
-6435415193603423952,小米,红米2
-8555586000677331421,华为,荣耀4A
2377990429850909195,酷派,锋尚
4896067879643546593,华为,G620-L75
-8315171426905072146,魅族,MX5
4883934867536547687,华为,G750-T20
-6545179374642042809,三星,Galaxy Note 3
2809117472339142980,小米,MI 2S
870886054860289973,金立,F103
-3885807912111656228,联想,A880
167229935335097702,vivo,X5M
-8387611723195039719,三星,I8268
3928947896285181445,vivo,Y27
-961273757489382190,努比亚,Z9 Max
-2380076199901826403,三星,Galaxy Note 3
4941460265776427258,小米,MI 4
8629964062672540319,联想,A360e
8770958483871864020,金立,GN100
-5311399066631604421,OPPO,R7
-7140511867604786260,酷派,S6
-2977876489890988208,酷派,5891
-8151620947027175323,华为,G610S
-9143897850807885895,小米,MI 4
-6920852388474228227,小米,红米Note2
-8942048192646397908,华为,P8 Lite
3753760271740910587,酷派,F2
-8547664360207093560,小米,红米2A
-840296446187858596,华为,Ascend P8
-2010019061312728589,华为,荣耀7i
-7916539914236430992,华为,荣耀6 Plus
-7139631482714527235,vivo,Y27
4737717997133906220,酷派,F2
6845174138398279481,努比亚,Z9 Max
5072983546280306839,小米,红米Note2
5399436214067170817,小米,红米Note2
2968301816511221625,华为,Mate 7
664392035059705931,OPPO,R7 Plus
-3245142460779041821,三星,Galaxy S4
1962750805981826211,小米,红米2
5048104533516797426,华为,荣耀畅玩4X
6784249395872737695,华为,MT2-C00
-7595377413569326446,三星,Galaxy S3
3206663397181606752,酷比,M1
3488002397978330443,小米,红米note
-5710288758821525724,联想,A678t
-5317402115711983441,魅族,MX4
4320489107770957094,三星,Galaxy Note 2
6264340263115350496,OPPO,U707T
-6765505883602511266,华为,Ascend P6
-5571137428507159701,小米,红米Note2
8586656094116594781,小米,小米note
3852844586758245117,聆韵,小苹果
5466377846884900069,魅族,MX3
-1902209721919706649,vivo,Y18L
-2597007597660560488,华为,Mate 7
7479628268296529373,OPPO,R7
5194103528932654152,酷派,大神F1
4267682594935258550,华为,P8 Lite
3304814584761120609,三星,Galaxy S3
-544911354078814584,三星,Galaxy Note 2
-6547982581319830820,小米,红米
-2598287765631270311,天语,L820
8071445677852831500,vivo,Y23L
-403186882851963267,华为,荣耀7
3900471533459096047,华为,HN3-U01
-8578105207829872393,小米,红米note
-6516617109396128063,vivo,Y13
4632756987212210920,小米,红米
-4046662457698866157,华为,荣耀3X畅玩版
1578369054963748381,三星,Galaxy Note 2
-3235605275281513612,OPPO,R7 Plus
8448223733622305414,OPPO,A33
-5436439785555815212,三星,Galaxy S4 Zoom
-6573289187567946869,小米,MI 2
5040937587323927791,华为,荣耀畅玩4C
-5806464754372235179,华为,Mate 7
-325414703492665779,小米,MI 4
-3032944937698582673,小米,MI 2S
-2102556538043622437,TCL,么么哒3N
-9043263980530680018,金立,S5.1
5777490553097894939,三星,Galaxy S6 Edge
-6426525241897849466,三星,Galaxy S3 Neo+
4866624836421635638,三星,Galaxy Note 2
-789936390277350414,小米,MI 3
-8252804275780352697,小米,红米Note2
3902497522602049191,小米,红米note
-6992390498107070242,酷派,大神Note3
7308259930676061053,小米,小米4C
4273300963879611652,三星,Galaxy S3
162705178985479698,华为,荣耀6
1332531553769698261,魅族,魅蓝Note 2
-216675985561941905,酷派,5891Q
1231454089080873069,三星,Galaxy A8
-1222654956323652762,vivo,S7I
-2393252831820188514,小米,小米note
-1398579092415177349,三星,Galaxy A7
-7930254322757217029,魅族,MX4
7606632397158648442,华为,荣耀畅玩4X
-3483113906772097846,魅族,魅蓝Note 2
5108811829649600028,华为,Mate 7
-4702350661956240016,三星,Galaxy Note 2
-7454611425002902364,小米,MI 4
1935779025987295616,三星,Galaxy A7
-2580927787808432215,语信,红辣椒
9023490161929115348,LG,P970
-8039458752066902364,vivo,X5Pro
-7554429506899542126,OPPO,U705T
3542377197933659488,vivo,Y22
4557429897201604104,中兴,V5 Max
-2836649070561002494,魅族,魅蓝Note 2
-715732413247615080,小米,红米Note2
8532418293721889001,三星,Galaxy S5
7340579113797027030,小米,MI 3
3641862936183563910,华为,Mate 7
7591187191787948938,OPPO,Find 7
2277662864835058279,三星,Galaxy Grand Prime
4226705609947419903,OPPO,R7
7030152134207273064,小米,MI 4
-4689574886055063016,vivo,X5Max
-3210168903684399573,小米,小米note
-4257625030609096780,三星,Galaxy A7
-1251571027384782481,魅族,MX4
5483500945862424545,华为,荣耀3X畅玩版
4033672637240719723,OPPO,R1
-9180113949356146338,vivo,Y15
8543779353204404958,小米,红米note增强版
-9040735693507409523,联想,黄金斗士A8
-1507799765668170836,小米,MI 3
-7086678553010477223,vivo,Y33
1528947050043098233,小米,MI 3
-3622295622715077281,优米,3
5453686748182522264,华为,Mate 7
-4033348190161399484,小米,MI 4
-7605461227190155626,OPPO,R827T
3261586657353321323,OPPO,R7 Plus
-5732345243638789476,OPPO,R7
-1382791693293526672,小米,红米note
-7498759456632552065,酷派,大神F1Plus
-389842395858033475,华为,G520-T10
-4481464424185116602,华为,荣耀畅玩4
2060829925942757986,华为,Ascend P6
9192128233312178166,OPPO,R7
8916058566576216478,华为,P8 Lite
-3446003702375150328,魅族,MX4
-1638935538588996856,小米,MI 4
97204842775496532,奇酷,青春版
-6227305678686900382,金立,V182
7811646819133709438,华为,Mate 2
5462262264707878167,三星,Galaxy S4
-6347266175179192045,小米,MI 4
-7382682262853687734,魅族,MX3
-4065549335053955977,三星,Galaxy S6 Edge+
1622135267623758269,小米,红米Note2
-298979502719486931,魅族,MX5
-1140865933128576778,小米,MI 2S
2137622735877771718,HTC,One
-13267935166278912,OPPO,R5
6656980378991682554,三星,Galaxy A8
-770450349152626954,魅族,魅蓝2
3286288405518117671,小米,小米4C
7634089135926971723,华为,Ascend P8
3676063841283971976,魅族,MX2
-3623859933259452417,魅族,MX3
-3256751081889467651,三星,Galaxy S4
2245397347144234052,OPPO,Find 7
5150691066687494668,魅族,魅蓝
-2317356550172803157,小米,红米note
3980617249372794361,小米,红米2A
859362613304241447,魅族,魅蓝Note 2
5212097205390473292,小米,MI 3
-1229598455284341894,华为,Ascend G7
3861079245006496501,华为,G521
146703939710259530,小米,红米note增强版
5690057971724605255,小米,红米1S
-8770367296191101323,华为,Ascend P7
499922294705126113,三星,Galaxy Grand Prime
8802938229737006119,vivo,Y23L
-4667326432566031820,联想,P700
4009068334528037900,小米,小米4C
-8588093287732393589,乐视,超级手机1
-7243629863851316279,魅族,魅蓝Note 2
4123173483478043198,三星,Galaxy Fame
-8815933542111495170,OPPO,R8205
-2366408909213987470,波导,L9
-4532243199799948568,三星,Galaxy Grand
-6221419714520870064,酷派,春雷HD
-6333530748364867966,LG,Optimus G
7333932182533356916,华为,荣耀7
8142408604218697425,魅族,MX5
-2378317528976212034,小米,红米note
6072738472363872189,小米,红米note
-1288570996601310151,HTC,Desire 610t
5223245297231823140,华为,荣耀7i
3525339879033883586,vivo,X5M
-423326766825269119,华为,荣耀畅玩4C
-9038246402105221790,小米,红米2
-893293990915695832,小米,红米note
-4848745790741505466,三星,Galaxy J5
7964649770454862107,酷派,大神F1Plus
-4451284490014047037,金立,S7
-7113917977439158418,华为,荣耀6 Plus
332638132620840152,三星,Galaxy S3 Neo+
-3969208337482660044,小米,红米note
-1985877353317312613,小米,小米4C
-6819228569434337059,小米,红米Note2
-3293297908161900748,小米,MI 4
-681021891204016189,华为,Ascend G7
-3180169863339619114,vivo,Y928
-2452441514330074437,索尼,Xperia T2 Ultra
2303631593465992646,OPPO,R821T
2925723275822684794,魅族,魅蓝Note 2
3222693134777974334,华为,荣耀3C
-9109217889654132490,联想,乐檬K3 Note
-9099020198116946276,小米,小米note
8512875736472962786,vivo,X5M
5785140685795326223,OPPO,Find 5
-7595867466484290821,三星,G3818
-6724805864571151476,三星,Galaxy S3
4878707515761391514,小米,红米Note2
6779990882341292066,小米,红米2
-7257978122447995786,小米,红米Note2
-8442105014803678708,小米,MI 4
-1202573796203958740,小米,红米
-4446119701511276865,OPPO,R1C
-771976141532090731,联想,A890e
6392624538263561832,OPPO,R7
-3800438200882965758,小米,红米note
2680047653094421417,华为,荣耀畅玩4X
-3628547406999082898,OPPO,R5
9171380132964817805,华为,Ascend P8
-2487066644925878880,华为,荣耀6 Plus
7477216237379271436,华为,荣耀6 plus
-7049682004732495400,海信,EG939
6679344292388198404,联想,A368t
-8924433814542842237,华为,Ascend P8
-3517826256592702668,vivo,X5V
6069332390457284729,三星,Galaxy Note 2
-4469760125838724227,三星,Galaxy A5
6651756851018910502,小米,MI 2S
-9105339380994766961,小米,MI 2S
871975477333546311,vivo,Y28L
3155307263384412911,OPPO,R1C
-8557981525187591654,三星,Galaxy S6
5985788643113753760,华为,Ascend G7
-1742477992293715752,魅族,魅蓝Note 2
1329685745031364820,华为,荣耀畅玩4C
-3905316153016623971,联想,S939
1614598600092110814,华为,Mate 7
48693712671006892,华为,Ascend P7
423450880876570342,vivo,Y613F
6836562318114818807,华为,Mate 7
-806032012255853767,小米,红米
-6636808856608838323,优米,R1
1452910194162099123,三星,Galaxy Grand DUOS
-6068701769275839670,小米,红米note
3173874110575909598,华为,荣耀畅玩4
-545428755578653403,小米,红米note增强版
-6972580073275842338,酷派,8085
1283380580235182010,vivo,X5M
-2405694181380229802,OPPO,R3
-1307682720622600739,OPPO,R7
-5561200132505185674,vivo,Y20T
-5997306083291767341,OPPO,R1C
6568003824034016019,OPPO,Find 7
430167787371876415,小米,MI 2S
-490172160376176437,vivo,X710L
-837027732575249189,三星,Galaxy Note 2
2523278634476626559,中兴,AxonMini
3719136972472956374,OPPO,R2017
770600431727583744,三星,Galaxy S4
-8163467676123121013,华为,荣耀7
-52660714835165982,OPPO,R7
8703457607761181981,酷派,大神X7
-3808380562344646906,华为,P8max
-9150615472486211664,华为,荣耀6
3571042981314040049,OPPO,R7s
-9001047611014513171,OPPO,R819T
-2048744835528380560,小米,红米note
5511689738828182841,vivo,Y27
2858381394426957662,魅族,MX5
-936839570929319409,华为,Ascend P8
-8362578193547175381,魅族,MX4 Pro
-277273351526663575,三星,Galaxy Grand DUOS
-6405417309822025554,三星,Galaxy Note 3
-2878482702359587941,小米,红米note
-3679150133199978983,vivo,Y13
5104242912167714175,小米,红米2
-6425292123936534132,魅族,MX5
-842012545887826968,OPPO,R2017
4636476760045036838,小米,小米4C
2189942278908084568,金立,F103
-4113203876534113498,三星,Galaxy S2
7429521154916902381,金立,GN9002
-7927622320668781277,三星,Galaxy S6 Edge
-1869264707809587718,三星,Galaxy A5
5266691574966484985,三星,Galaxy J5
-8493219864697907180,vivo,Xplay3S
5939195918596419283,三星,Galaxy A7
1021724762828736285,小米,红米Note2
-8234463151245930508,vivo,Y27
511258188491017672,vivo,X5Pro
-5876258673251220412,华为,Y511-T00
7465603623528862978,华为,Mate 7
-7352735865087210686,魅族,魅蓝NOTE
-5735941937682629994,索尼,Xperia Z1 炫彩版
-5757522834723669768,魅族,MX5
-2301733227083201837,魅族,魅蓝Note 2
3195272574836231563,小米,红米Note2
8269386867016765524,小米,红米note
8728084963102043457,小米,红米note
-6063778237715863077,华为,荣耀6
-1625194956879103508,小米,红米Note2
-3352759713002064393,三星,Galaxy Trend DUOS
-6257927087699146864,vivo,S7I
7066315620060437510,小米,红米2A
1529418243092778721,小米,红米note
-1570951446450256205,三星,Galaxy J5
2339798155587434954,联想,S960
9022064548917209470,索尼,Xperia Z
4314361438664660154,三星,Galaxy A8
-5074391751682355935,中国移动,A1
-3586932172619897554,魅族,魅蓝Note 2
-6092536063137007925,朵唯,iSuper S1
-5315551756569245207,美图,M4
177704081158752644,华为,Ascend P7
5102375862528862897,OPPO,R7s
-6506780026777290583,小米,红米note
-8557116383651111345,魅族,魅蓝NOTE
7806016298913753205,华为,荣耀6 Plus
-1303198522974485126,魅族,魅蓝2
1271966430524817307,TCL,乐玩
9089791445587337251,三星,Galaxy Note
4081413986623266538,小米,红米1S
-7602589095258136127,OPPO,R1C
4101248508191827193,小米,MI 4
7724296886839770946,魅族,魅蓝Note 2
-2657446387283763663,三星,W2014
5530898037896400340,OPPO,Find 5
-4303366065303999452,华为,荣耀畅玩4X
2763118578869893450,小米,红米
-360712342176822206,小米,note顶配版
-7133219061113865250,OPPO,Find 5
606257223155690484,vivo,X5Pro
7685004180709898007,华为,Mate 7
-7855363820784774870,华为,Ascend G7
-9217377370281453860,三星,Galaxy S5
